loss,accuracy,val_loss,val_accuracy,lr
228.9948661621094,0.5029500126838684,212.5898095703125,0.5593249797821045,4.999999873689376e-06
197.9379549281529,0.5144785642623901,183.9870919433594,0.5298749804496765,4.999999873689376e-06
